6,6
6,6
8,8
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
1,1
1,1
1,1
9,9
9,9
9,9
9,9
9,9
9,9
3,1
3,1
3,1
1,1
1,1
1,1
1,1
2,2
2,2
2,2
2,2
2,2
2,2
1,1
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
1,1
1,7
1,15
1,7
1,15
7,15
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
8,8
11,11
11,11
11,11
33,33
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
34,34
34,34
34,34
7,7
7,7
7,7
15,15
7,7
7,7
7,7
15,15
33,33
33,33
33,33
6,6
6,6
6,6
16,16
16,16
16,16
33,33
33,33
33,33
2,2
2,2
2,6
2,7
2,2
2,6
2,7
2,6
2,7
6,7
11,11
11,11
11,11
11,11
11,11
11,11
6,6
6,2
6,2
2,2
2,2
2,2
2,2
2,2
2,2
35,35
35,35
35,35
35,35
35,35
35,35
1,1
1,1
1,1
2,2
34,34
34,34
34,34
17,36
17,17
36,17
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
3,3
3,3
3,3
3,3
3,3
3,3
35,35
35,35
35,35
35,35
35,35
35,35
15,3
15,15
3,15
3,6
3,3
3,6
3,3
3,6
3,3
3,6
6,3
6,6
6,3
6,6
6,3
6,6
3,6
3,3
3,6
3,3
3,6
6,3
6,6
6,3
6,6
3,6
3,3
3,6
6,3
6,6
3,6
6,6
6,6
6,6
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
1,1
1,1
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
3,3
18,18
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
3,3
6,6
6,6
6,6
6,6
6,6
6,6
3,3
3,3
3,3
3,3
3,3
3,3
18,18
19,19
3,3
1,1
3,3
1,1
1,1
1,1
8,1
8,1
8,1
8,1
8,1
8,1
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
1,1
1,1
1,1
16,16
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
20,20
20,20
20,20
20,20
20,20
20,20
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
19,3
21,21
21,19
21,17
21,19
21,17
19,17
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
33,33
33,33
33,33
16,16
16,16
3,3
3,3
3,3
3,3
3,3
3,3
8,33
2,2
2,2
2,2
2,2
2,2
2,2
3,3
23,23
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
8,2
8,2
2,2
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
19,19
19,19
19,19
19,19
19,19
19,19
3,3
3,3
3,3
3,3
3,3
3,3
11,3
11,3
11,3
11,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
1,1
33,33
33,33
8,8
8,8
8,6
8,6
8,8
8,6
8,6
8,6
8,6
6,6
3,3
3,3
3,3
3,3
3,3
3,3
3,8
8,8
8,8
8,8
17,36
17,17
17,36
36,17
36,36
17,36
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
1,1
1,1
1,1
24,19
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
3,3
6,6
6,6
6,6
6,11
6,11
6,6
6,6
6,11
6,11
6,6
6,11
6,11
6,11
6,11
11,11
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
15,15
15,15
15,15
2,2
2,2
2,2
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
3,3
6,6
6,6
6,6
3,3
3,3
3,3
3,3
3,3
3,3
34,34
34,34
34,34
10,10
10,2
10,10
10,10
10,10
10,2
10,10
10,10
10,10
2,10
2,10
2,10
10,10
10,10
10,10
3,3
3,3
3,3
33,33
33,8
33,3
3,3
3,3
3,3
3,3
3,3
3,3
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,2
33,33
33,33
33,33
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
7,7
7,7
7,7
11,11
11,11
11,11
3,3
3,3
3,3
25,25
25,25
25,25
25,25
25,25
25,25
6,6
6,6
6,26
6,26
6,6
6,26
6,26
6,26
6,26
26,26
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
2,2
2,2
2,2
6,6
6,6
6,6
6,6
6,6
6,6
11,11
11,11
11,11
11,27
11,27
11,11
11,11
11,27
11,27
11,11
11,27
11,27
11,27
11,27
27,27
11,11
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
19,19
28,28
28,3
28,3
37,37
16,16
8,8
8,11
8,8
8,8
8,11
8,8
8,8
11,8
11,8
8,8
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
10,10
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
16,16
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
7,7
7,7
7,7
7,11
7,11
7,7
7,7
7,11
7,11
7,7
7,11
7,11
7,11
7,11
11,11
3,3
3,3
3,3
3,3
3,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
2,2
3,3
3,3
3,3
14,14
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
33,33
33,33
33,33
33,33
33,33
33,33
3,11
3,3
11,3
33,33
33,33
33,33
33,33
33,33
33,33
3,3
18,18
3,3
3,3
3,3
17,17
17,17
17,17
2,2
7,7
3,3
3,3
3,3
3,3
3,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
33,1
16,16
6,6
6,6
6,6
6,6
6,6
6,6
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
33,33
33,33
33,33
14,14
14,14
14,14
6,6
6,6
6,6
1,1
11,11
11,11
11,11
6,6
6,6
6,6
2,2
2,2
2,2
2,2
2,2
2,2
8,8
33,33
33,33
33,33
1,15
1,1
15,1
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,2
7,2
1,15
15,1
15,1
6,6
6,6
6,6
6,6
6,6
6,6
3,3
33,33
33,33
33,33
33,33
33,33
33,33
3,3
3,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
6,6
6,6
6,6
6,6
6,6
6,6
11,11
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
7,7
7,7
7,7
8,8
8,38
8,38
18,18
2,2
2,2
2,2
2,2
2,2
2,2
6,6
6,6
6,6
6,6
6,6
6,6
3,3
2,2
3,3
3,3
3,3
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
33,33
6,6
6,6
6,6
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,11
3,36
3,3
3,11
3,36
3,3
11,36
11,3
36,3
33,33
33,33
33,33
2,2
2,2
3,3
3,3
3,3
33,33
33,33
33,33
6,6
6,6
6,6
6,6
6,6
6,6
1,1
7,7
7,7
7,7
35,35
35,35
35,35
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
3,3
3,3
3,3
3,3
3,3
3,3
19,19
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
4,4
4,4
33,33
33,33
33,33
33,33
33,33
33,33
2,2
2,2
2,2
2,2
2,2
2,2
1,1
6,6
6,6
6,6
6,6
6,6
6,6
29,2
33,33
33,33
33,33
33,33
33,33
33,33
6,6
6,6
6,6
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
21,2
21,2
2,2
36,36
4,4
30,3
30,3
30,30
3,3
3,30
3,30
11,11
3,3
3,3
3,3
3,3
3,3
3,3
7,7
2,2
2,2
2,2
8,8
7,2
33,33
33,33
33,33
4,4
4,4
4,4
14,14
14,3
14,14
14,3
14,14
3,14
3,3
3,3
3,3
3,3
3,3
3,3
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
3,3
3,3
3,3
6,6
6,6
6,6
6,6
6,6
6,6
7,7
7,7
7,7
2,2
2,2
2,2
2,2
4,4
4,6
4,6
34,34
34,34
34,34
34,34
34,34
34,34
34,34
34,34
34,34
34,34
35,35
35,11
35,11
6,6
6,6
6,6
6,6
6,6
6,6
10,10
10,10
10,10
10,10
10,10
10,10
36,36
35,35
35,35
35,35
8,8
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
31,31
31,2
31,2
31,2
31,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,2
6,6
6,6
6,6
6,34
6,6
6,6
6,34
6,6
6,34
6,34
28,28
28,28
28,28
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
17,17
3,30
2,2
6,6
6,7
6,7
3,3
3,3
3,3
7,7
7,7
7,7
7,7
7,7
7,7
8,8
8,8
8,8
2,2
19,19
19,31
19,31
19,19
19,19
19,19
19,19
19,19
19,19
34,34
34,34
34,34
34,34
34,34
34,34
1,1
1,1
1,1
6,6
6,6
6,6
5,5
19,19
33,33
33,33
33,33
33,33
33,33
33,33
11,11
7,6
7,6
7,6
7,7
7,2
6,6
6,6
6,7
6,2
6,6
6,7
6,2
6,7
6,2
7,2
6,6
6,6
6,6
2,2
2,2
2,2
2,2
2,2
2,2
2,2
2,19
2,2
2,19
2,2
19,2
1,1
11,11
2,2
2,31
2,31
2,11
3,3
3,3
3,3
3,3
3,3
3,3
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
19,19
19,19
19,19
18,18
18,18
18,18
18,18
18,18
18,18
6,6
6,6
6,6
3,18
3,6
3,6
3,3
3,3
3,25
3,3
3,3
3,28
18,6
18,6
18,3
18,3
18,25
18,3
18,3
18,28
6,6
6,3
6,3
6,25
6,3
6,3
6,28
6,3
6,3
6,25
6,3
6,3
6,28
3,3
3,25
3,3
3,3
3,28
3,25
3,3
3,3
3,28
25,3
25,3
25,28
3,3
3,28
3,28
33,3
33,3
33,6
33,3
33,28
33,6
3,3
3,6
3,3
3,28
3,6
3,6
3,3
3,28
3,6
6,3
6,28
6,6
3,28
3,6
28,6
4,4
4,4
4,11
4,4
4,4
4,4
4,4
4,11
4,4
4,4
4,4
4,11
4,4
4,4
4,4
11,4
11,4
11,4
4,4
4,4
4,4
2,2
2,2
2,2
11,11
11,11
11,11
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
11,11
11,11
11,11
11,11
11,11
11,11
3,3
2,2
31,31
31,31
31,31
32,32
32,32
32,32
15,11
15,11
11,11
15,15
15,2
15,15
15,15
15,2
15,15
15,15
2,15
2,15
15,15
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
5,5
5,5
5,19
5,19
5,5
5,19
5,19
5,19
5,19
19,19
7,7
5,6
5,6
5,6
5,6
6,6
6,6
6,6
6,6
6,6
6,6
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
8,8
19,19
19,19
19,19
3,19
3,19
19,19
3,33
3,33
3,33
3,3
33,33
33,33
33,3
33,33
33,3
33,3
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
6,2
6,6
2,6
3,3
8,8
